ردیف,نام کالا,برند,قیمت فروش به ریال
4235,بلبرینگ چرخ عقب آریسان(6307/2RS C3),JPA,"8,848,560"
4236,بلبرینگ چرخ عقب پراید جدید و تیبا و چرخ جلو پیکان کوچک(11949/10),JPA,"3,580,640"
4237,بلبرینگ چرخ عقب پراید قدیم - کوچک(11749/10),JPA,"3,155,600"
4238,بلبرینگ چرخ عقب پراید و تیبا بزرگ(مشترک) و چرخ جلو پیکان بزرگ(44649/10),JPA,"3,915,520"
4239,بلبرینگ چرخ عقب پیکان(411280),JPA,"8,848,560"
4240,بلبرینگ چرخ عقب تندر90 (DU25550043),JPA,"15,816,640"
4241,بلبرینگ چرخ عقب مگان(DU25550045),JPA,"16,834,160"
4242,بلبرینگ چرخ عقب نیسان - کوچک(32011),JPA,"11,798,080"
4243,بلبرینگ چرخ عقب نیسان(کاسه نمد دار) (CRL1252L),JPA,"15,958,320"
4244,بلبرینگ دیفرانسیل(هوزینگ) گیربکس پراید(68149/10),JPA,"5,409,600"
4245,بلبرینگ دیفرانسیل(هوزینگ) گیربکس پژو405 و206 (KJL69349/10 PA),JPA,"5,924,800"
4246,بلبرینگ دیفرانسیل(هوزینگ) گیربکس تیبا و ساینا و کوئیک(32007),JPA,"6,388,480"
4247,بلبرینگ ژامبون بزرگ206 (NE70214),JPA,"4,688,320"
4248,بلبرینگ ژامبون بزرگ405 (NE68934),JPA,"4,688,320"
4249,بلبرینگ ژامبون کوچک206 (DB70216),JPA,"3,155,600"
4250,بلبرینگ ژامبون کوچک405 (DBF68933),JPA,"3,400,320"
4251,بلبرینگ سر شفت اولیه گیربکس پراید(62/222RS C3),JPA,"4,211,760"
4252,بلبرینگ سر شفت اولیه گیربکس پژو206 (6205/2RS C3),JPA,"3,323,040"
4253,بلبرینگ سر شفت ثانویه گیربکس پژو206 دو خار(BB1B -447244),JPA,"10,200,960"
4254,بلبرینگ سر شفت ثانویه گیربکس پژو405 (AB40559),JPA,"11,823,840"
4255,بلبرینگ سر شفت دوم گیربکس پراید جدید(578225),JPA,"4,817,120"
4256,بلبرینگ سر شفت دوم گیربکس پراید کاربراتور و چرخ جلو نیسان قدیم(12649/10),JPA,"4,817,120"
4257,بلبرینگ سر شفت دینام پراید(63022RS C3),JPA,"2,369,920"
4258,بلبرینگ سر شفت دینام پژو405 (6303/2RS),JPA,"2,691,920"
4259,بلبرینگ سر و ته شفت اولیه گیربکس پراید یورو4 و تیبا و ساینا و کوئیک(63/222RS C3 PA),JPA,"6,414,240"
4260,بلبرینگ سر و ته شفت اولیه گیربکس پژو405 (32005),JPA,"4,301,920"
4261,بلبرینگ سرکمک پژو405 -سمند -206,JPA,"6,362,720"
4262,بلبرینگ سوزنی تقویتی پژو405 (HK5025),JPA,"3,374,560"
4263,بلبرینگ کالچVKC2433 -L90,JPA,"9,531,200"
4264,بلبرینگ کالچ پراید(VKC3609) (RAC2082),JPA,"7,921,200"
4265,بلبرینگ کالچ پژو405 (RAC2091) (VKC2216),JPA,"7,998,480"
4266,بلبرینگ کالچ پیکان(RAC2108) (VKC1600),JPA,"9,183,440"
4267,بلبرینگ کالچ رانا(VKC2523),JPA,"7,831,040"
4268,بلبرینگ کالچ روآ(VKC1601),JPA,"9,273,600"
4269,بلبرینگ کالچ روآ سال(VKC1605),JPA,"9,531,200"
4270,بلبرینگ کالچ سمند ملی - تخت(RAC2110) (VKC2216WD),JPA,"8,088,640"
4271,بلبرینگ کالچ شاهین(48RCT3204),JPA,"9,234,960"
4272,بلبرینگ کالچ نیسان(RCT4075),JPA,"8,423,520"
4273,بلبرینگ کوچک پینیون پیکان(84548/10),JPA,"6,465,760"
4274,بلبرینگ کوچک پینیون نیسان(32306CN),JPA,"11,566,240"
4275,بلبرینگ کوچک گیربکس نیسان(6307NRC3),JPA,"7,573,440"
4276,بلبرینگ کولر206 (ACB355220)(ACB206),JPA,"7,483,280"
4277,بلبرینگ کولر405 (ACB355520) (35BD219DU) (ACB405),JPA,"7,483,280"
4278,بلبرینگ گیربکس آردی(NJ203),JPA,"4,920,160"
4279,بلبرینگ گیربکس پیکان - بزرگ(6208C4),JPA,"5,873,280"
4280,بلبرینگ گیربکس پیکان - کوچک(402082),JPA,"5,538,400"
4281,بلبرینگ گیربکس روا(NJ2203),JPA,"5,280,800"
4282,بلبرینگ و توپی چرخ عقب206 مگنتی(HUB206MAG) (VKBA3659),JPA,"33,359,200"
4283,بلبرینگ و توپی چرخ عقب پژو405 -سمند -پارسABS دار(BAFB446451ABA),JPA,"28,851,200"
4284,بلبرینگ و توپی چرخ عقب دنا توربو شارژ(پنج پیچ),JPA,"31,079,440"
4285,بلبرینگ وسط پلوس405 -206 - زانتیا(6006/2RS),JPA,"2,601,760"
4286,بلبرینگ هوزینگ پیکان(501349/10),JPA,"7,753,760"
4287,بلبرینگ هوزینگ نیسان(32211),JPA,"14,116,480"
4288,بوستر پیکان طالیی -کامل,JPA,"71,934,800"
4289,بوستر ترمز پراید -ABS,JPA,"46,458,160"
4290,بوستر ترمز پراید -معمولی,JPA,"43,701,840"
4291,بوستر ترمز پیکان طالیی,JPA,"45,157,280"
4292,بوستر وانتABS چدنی -تکی,JPA,"45,157,280"
4293,بوش اکسل عقب405 (الستیک پالستیک),JPA,"2,125,200"
4294,بوش پایه دو شاخ رام(انبری) 405,JPA,"1,391,040"
4295,بوش پایه دوشاخ رام(انبری) 206,JPA,"1,571,360"
4296,بوش پایین پایه کمک عقب پژو206 (قرقره ای بلند),JPA,"1,416,800"
4297,بوش تعادل تیبا,JPA,"3,013,920"
4298,بوش جعبه فرمان پراید(کرفسی),JPA,"359,352"
4299,بوش جلو(گرد) مندل عقب206,JPA,"5,860,400"
4300,بوش دو شاخه کالچ پژو206 (جفت),JPA,"659,456"
4301,بوش دوشاخ کالچ پژو405 (دست),JPA,"747,040"
4302,بوش دوشاخه کالچ پراید بهینه(جفت),JPA,"110,768"
4303,بوش ژامبون پژو405,JPA,"343,896"
4304,بوش شانه ای جعبه فرمان پژو405,JPA,"566,720"
4305,بوش طبق206 -مشترک -بدون لبه بلند,JPA,"3,992,800"
4306,بوش طبق206 تیپ3 (لبه دار),JPA,"3,812,480"
4307,بوش طبق206 تیپ5 (بدون لبه) کوتاه,JPA,"3,992,800"
4308,بوش طبق پراید - فلزی قطر27,JPA,"1,880,480"
4309,بوش طبق پراید - فلزی قطر30,JPA,"1,880,480"
4310,بوش طبق پراید - الستیکی قطر30,JPA,"1,545,600"
4311,بوش طبق پراید -الستیکی قطر27,JPA,"1,545,600"
4312,بوش طبق پیکان الستیکی - جدید( دست4 عددی),JPA,"3,593,520"
4313,بوش طبق تیبا,JPA,"2,150,960"
4314,بوش طبق تیبا با واشر,JPA,"2,331,280"
4315,بوش طبق جناقی مثلثی405 و سمند,JPA,"5,358,080"
4316,بوش طبق لبه دار405 و سمند,JPA,"2,550,240"
4317,بوش عقب(تخت) مندل عقب206,JPA,"5,860,400"
4318,بوش کمک جعبه فرمان پژو405,JPA,"1,116,696"
4319,بوش کمک جعبه فرمان پژو405 (پلیمری),JPA,"251,160"
4320,بوش کمک عقب پراید فلزی(قرقره ای),JPA,"1,957,760"
4321,بوش کمک عقب پراید الستیکی(قرقره ای),JPA,"1,622,880"
4322,بوش کمک فنر عقب405,JPA,"1,468,320"
4323,بوش الستیکی میل تعادل(رابربوش) اکسل عقب206SD,JPA,"5,615,680"
4324,بوش میل تعادل(بالجوینت) اکسل عقب206SD,JPA,"5,280,800"
4325,بوش هاللی جعبه فرمان پراید(پالنجر),JPA,"539,672"
4326,بوش هاللی جعبه فرمان پژو405 (پالنجر),JPA,"301,392"
4327,بوق پژو206، رانا و زانتیا,JPA,"9,016,000"
4328,بوق پژو405,JPA,"17,684,240"
4329,بوق دیسکی پراید، تیبا، پیکان و ال90,JPA,"7,058,240"
4330,پایه آنتن سقفی پژو405 ،206 ،سمند و پراید,JPA,"680,064"
4331,پایه دسته موتور لوزی با پیچ و مهره پژو405 و سمند,JPA,"21,329,280"
4332,پایه دو شاخ رام(انبری) 206,JPA,"4,726,960"
4333,پایه دو شاخ رام(انبری) 405,JPA,"4,726,960"
4334,پایه دو شاخ رام(انبری) پژو206 BE و رانا,JPA,"4,920,160"
4335,پایه فیلتر کامل پژو206 تیپ5,JPA,"44,268,560"
4336,پایه کمپرسور چهار پیچ کولر پژو206 تیپ2,JPA,"9,660,000"
4337,پایه کمپرسور سه پیچ کولر پژو206 تیپ5,JPA,"9,660,000"
4338,پایه الستیکی میل موجگیر206 (الستیک چاکدار),JPA,"1,253,224"
4339,پایه الستیکی میل موجگیر(الستیک چاکدار) پژو405 با پیچ و بست,JPA,"2,820,720"
4340,پایه نگهدارنده پالستیکی دسته دنده پژو405 ، سمند و پارس(گلدانی),JPA,"3,400,320"
4341,پایه نگهدارنده دسته موتور راست206 تیپ5,JPA,"14,374,080"
4342,پایه نگهدارنده دینام پژو 206,JPA,"14,374,080"
4343,پتاسيومتر پایه بلند شاخک دار پراید یورو 4 و خانواده پژو با موتور TUS,JPA,"15,362,160"
4344,پتاسيومتر پایه کوتاه شاخک دار پراید یورو 4 و خانواده پژو با موتور TUS,JPA,"15,362,160"
4345,پتاسيومتر پراید پیکان- زیمنس (1806),JPA,"11,521,620"
4346,پتاسيومتر پراید پیکان- ساژم (1306),JPA,"11,521,620"
4347,پتاسيومتر پراید و پیکان- زیمنس (طرح فلش- AB),JPA,"11,521,620"
4348,پتاسيومتر پراید و پیکان- ساژم (طرح فلش- AB),JPA,"11,521,620"
4349,پتاسيومتر پراید و تیبا- یورو 4,JPA,"11,521,620"
4350,پتاسيومتر پژو 206 (پشت فلزی),JPA,"15,362,160"
4351,پتاسيومتر پژو 405,JPA,"11,521,620"
4352,پتاسيومتر پژو 405- ساژم,JPA,"11,521,620"
4353,پتاسيومتر پژو 405 یورو 4,JPA,"12,161,710"
4354,پتاسيومتر پژو و پیکان- پایه کوتاه,JPA,"15,362,160"
4355,پتاسيومتر زانتیا و نیسان قدیم (طرح بوش),JPA,"11,521,620"
4356,پتاسيومتر نیسان جدید زامایدی و تیبا (طرح زیمنس),JPA,"11,521,620"
4357,پدال کلاج پژو 206,JPA,"12,751,200"
4358,پروانه فن پراید تک دور,JPA,"2,294,250"
4359,پروانه فن پژو 206 و رانا جدید- بوش دار,JPA,"2,925,600"
4360,پروانه فن پژو 405- خاری,JPA,"2,294,250"
4361,پروانه فن پیکان- شش پر (سفید),JPA,"3,215,055"
4362,پروانه فن تندر 90 جدید، شاهین، کوئیک اتومات و وانت کارا,JPA,"3,215,055"
4363,پروانه فن کولر پراید طرح ساندن,JPA,"2,925,600"
4364,پک میل موجگیر L90,JPA,"2,576,000"
4365,پمپ بنزین بدون رگالتور 405,JPA,"78,297,635"
4366,پمپ بنزین ساینا، کوئیک و تیبا (طرح سراتو),JPA,"100,380,740"
4367,پمپ بنزین کامل 206,JPA,"97,511,950"
4368,پمپ بنزین کامل 405- صفر درجه,JPA,"89,481,730"
4369,پمپ بنزین کامل 405- هفت درجه,JPA,"89,481,730"
4370,پمپ بنزین کامل L90,JPA,"110,510,400"
4371,پمپ بنزین کامل باردو (وانت),JPA,"89,014,715"
4372,پمپ بنزین کامل پراید- یورو- 4 (فیش),JPA,"68,833,020"
4373,پمپ بنزین کامل پراید- یورو- 6 (فیش),JPA,"68,833,020"
4374,پمپ بنزین کامل پراید و تیبا- یورو 4 (بنزینی راست گرد)- هد پلیمری,JPA,"88,908,570"
4375,پمپ بنزین کامل پراید و تیبا- یورو 4 (بنزینی- هد فلزی),JPA,"88,908,570"
4376,پمپ بنزین کامل پراید و تیبا- یورو 4 (گازسوز چپ گرد)- X100- هد پلیمری,JPA,"88,908,570"
4377,پمپ ترمز پراید- ABS,JPA,"46,458,160"
4378,پمپ ترمز پراید- چدنی CBS,JPA,"43,701,840"
4379,پمپ ترمز پراید- معمولی,JPA,"43,701,840"
4380,پمپ ترمز پژو 405- معمولی,JPA,"43,701,840"
4381,پمپ ترمز پژو 405 چدنی ABS,JPA,"46,458,160"
4382,پمپ ترمز پیکان- ABS,JPA,"46,458,160"
4384,پمپ ترمز تیبا,JPA,"40,623,520"
4385,پمپ درب باک405,JPA,"7,637,840"
4386,پمپ درب تیبا و پراید و ساینا -2 فیش,JPA,"6,517,280"
4387,پمپ درب تیبا و پراید و ساینا -5 فیش(سیم بلند),JPA,"7,547,680"
4388,پمپ درب صندوق عقب تیبا2 (هاچ بک),JPA,"6,427,120"
4389,پمپ درب صندوق عقب رانا با میکروسوئیچ,JPA,"8,050,000"
4390,پمپ درب عقب2 فیش405,JPA,"7,470,400"
4391,پمپ شیشه شور405/سمند,JPA,"6,388,480"
4392,پمپ شیشه شور پراید(سیم بلند),JPA,"6,813,520"
4393,پمپ کالچ پایین پیکان,JPA,"6,684,720"
4394,پمپ کالچ پایین نیسان(با پین),JPA,"5,461,120"
4395,پمپ هیدرولیک فرمانL90,JPA,"125,747,440"
4396,پمپ هیدرولیک فرمان پژو206 و رانا با مخزن,JPA,"121,316,720"
4397,پمپ هیدرولیک فرمان پژو405 -XU7,JPA,"110,690,720"
4398,پمپ هیدرولیک فرمان سمندEF7,JPA,"110,690,720"
4399,پوسته اکسل عقب پرایدABS,JPA,"80,757,600"
4400,پوسته اکسل عقب پرایدCNG,JPA,"82,174,400"
4401,پوسته گیربکس تیبا,JPA,"59,106,320"
4402,پولک سیلندر برنجی پراید و نیسان زامیاد - بزرگ(تکی),JPA,"1,777,440"
4403,پولک سیلندر برنجی پژو405 -دست,JPA,"7,792,400"
4404,پولک سیلندر برنجی پیکان - بزرگ(تکی),JPA,"2,447,200"
4405,پولی سر میل لنگ206 -TU5,JPA,"14,103,600"
4406,پولی سرمیل لنگ405 -1800cc,JPA,"16,666,720"
4407,پولی سرمیل لنگ پراید معمولی,JPA,"12,609,520"
4408,پولی سرمیل لنگ پراید هیدرولیک,JPA,"13,176,240"
4409,پولی سرمیل لنگ تیبا,JPA,"14,142,240"
4410,پولی سرمیل لنگ شاهین(5 شیار),JPA,"14,103,600"
4411,پولی سرمیل لنگ وانت -پیکان,JPA,"10,419,920"
4412,پولی واتر پمپ پراید معمولی,JPA,"3,851,120"
4413,پولی واتر پمپ پیکان,JPA,"3,851,120"
4414,پولی هرزگرد پراید -پلیمری,JPA,"3,065,440"
4415,پولی هرزگرد پراید - فلزی(طالیی),JPA,"3,825,360"
4416,پیچ چرخ206,JPA,"631,120"
4417,پیچ چرخ405,JPA,"584,752"
4418,پیچ چرخ پراید,JPA,"372,232"
4419,پیچ چرخ پیکان - طول40,JPA,"215,096"
4420,پیچ چرخ تیبا,JPA,"376,096"
4421,پیچ چرخ رینگ اسپرت405 (گل بلند),JPA,"1,429,680"
4422,پیچ چرخ سمند سورن -کرومات,JPA,"1,391,040"
4423,پیچ دور کارتر405,JPA,"74,704"
4424,پیچ سرسیلندر206 - تیپ2,JPA,"1,027,824"
4425,پیچ سرسیلندر206 - تیپ5 وL90,JPA,"727,720"
4426,پیچ سرسیلندر405 (تمام رزوه),JPA,"1,313,760"
4427,پیچ سرسیلندر405 (نیم رزوه),JPA,"1,455,440"
4428,پیچ سرسیلندر پراید,JPA,"703,248"
4429,پیچ سرسیلندر سمندEF7,JPA,"774,088"
4430,پیچ سرسیلندر نیسان,JPA,"868,112"
4431,تایپیت انگشتی سوپاپ پراید یورو4 (M13),JPA,"4,752,720"
4432,تایپیت انگشتی سوپاپ تیبا با پولکی(M15),JPA,"5,100,480"
4433,ترمز درب پژو405 (مدل جدید اسالیدی),JPA,"3,116,960"
4434,ترمز درب پژو405 ( مدل قدیم فلزی قبل90),JPA,"3,438,960"
4435,ترمز درب تیبا -جلو چپ,JPA,"3,116,960"
4436,ترمز درب تیبا -جلو راست,JPA,"3,116,960"
4437,ترمز درب تیبا -عقب چپ,JPA,"3,116,960"
4438,ترمز درب تیبا -عقب راست,JPA,"3,116,960"
4439,ترمز درب جلو(بلند) سمند( طرح قدیم فلزی مدل قبل86),JPA,"3,438,960"
4440,ترمز درب جلو(بلند) سمند و دنا(طرح جدید),JPA,"3,116,960"
4441,ترمز درب جلو(کوتاه) پژو206 و رانا,JPA,"3,116,960"
4442,ترمز درب عقب(بلند) پژو206 و رانا,JPA,"3,116,960"
4443,ترمز درب عقب(کوتاه) سمند( طرح قدیم فلزی مدل قبل86),JPA,"3,438,960"
